2018	06	15	IR	MA	WC	RU	22	45	1799	1691	65	-9	21	39	31	59	37	68	39	73	42	78
2018	06	15	ES	PT	WC	RU	3	4	2031	1995	55	-3	27	33	40	50	47	58	50	62	54	66
2018	06	16	DK	PE	WC	RU	19	12	1842	1881	44	3	33	27	50	40	58	47	63	50	67	53
2018	06	16	FR	AU	WC	RU	5	35	1989	1728	82	-19	11	49	16	74	19	86	20	92	22	98
2018	06	16	AR	IS	WC	RU	6	21	1984	1813	73	-14	16	44	24	66	29	76	31	82	33	87
2018	06	16	HR	NG	WC	RU	16	44	1857	1696	72	-13	17	43	26	64	30	75	32	81	34	86
2018	06	17	BR	CH	WC	RU	1	13	2113	1866	81	-18	12	48	17	73	20	85	22	91	23	97
2018	06	17	RS	CR	WC	RU	23	31	1770	1745	54	-2	28	32	42	48	49	56	52	60	56	64
2018	06	17	DE	MX	WC	RU	2	17	2109	1856	81	-19	11	49	17	73	20	85	21	91	23	97
2018	06	18	SE	KR	WC	RU	20	25	1818	1760	58	-5	25	35	38	52	44	61	47	66	50	70
2018	06	18	BE	PA	WC	RU	8	48	1928	1671	81	-19	11	49	17	73	19	86	21	92	22	98
2018	06	18	EN	TN	WC	RU	7	53	1933	1624	86	-21	9	51	13	77	15	90	16	96	17	103
2018	06	19	RU	EG	WC	RU	43	50	1698	1659	69	-11	19	41	28	62	33	72	35	78	37	83
2018	06	19	CO	JP	WC	RU	9	41	1927	1707	78	-17	13	47	20	70	23	82	25	88	26	94
2018	06	19	PL	SN	WC	RU	18	27	1843	1752	63	-8	22	38	33	57	39	66	42	71	45	75
2018	06	20	UY	SA	WC	RU	13	69	1866	1567	85	-21	9	51	14	76	16	89	17	95	18	102
2018	06	20	PT	MA	WC	RU	4	45	1995	1691	85	-21	9	51	13	77	16	89	17	96	18	102
2018	06	20	ES	IR	WC	RU	3	22	2031	1799	79	-18	12	48	19	71	22	83	23	89	25	95
2018	06	21	DK	AU	WC	RU	19	35	1842	1728	66	-10	20	40	31	59	36	69	38	74	41	79
2018	06	21	FR	PE	WC	RU	5	12	1989	1881	65	-9	21	39	31	59	37	68	39	73	42	78
2018	06	21	AR	HR	WC	RU	6	16	1984	1857	68	-11	19	41	29	61	34	71	37	76	39	81
2018	06	22	NG	IS	WC	RU	44	21	1696	1813	34	10	40	20	60	30	70	35	75	38	79	41
2018	06	22	BR	CR	WC	RU	1	31	2113	1745	89	-24	6	54	10	80	11	94	12	100	13	107
2018	06	22	CH	RS	WC	RU	13	23	1866	1770	63	-8	22	38	33	57	38	67	41	71	44	76
2018	06	23	DE	SE	WC	RU	2	20	2109	1818	84	-21	9	51	14	76	17	88	18	95	19	101
2018	06	23	MX	KR	WC	RU	17	25	1856	1760	63	-8	22	38	33	57	38	67	41	71	44	76
2018	06	23	BE	TN	WC	RU	8	53	1928	1624	85	-21	9	51	13	77	16	89	17	96	18	102
2018	06	24	EN	PA	WC	RU	7	48	1933	1671	82	-19	11	49	16	74	19	86	20	92	22	98
2018	06	24	CO	PL	WC	RU	9	18	1927	1843	62	-7	23	37	34	56	40	65	43	70	46	74
2018	06	24	SN	JP	WC	RU	27	41	1752	1707	56	-4	26	34	39	51	46	59	49	63	52	68
2018	06	25	EG	SA	WC	RU	50	69	1659	1567	63	-8	22	38	33	57	39	66	42	71	44	76
2018	06	25	RU	UY	WC	RU	43	13	1698	1866	40	6	36	24	54	36	63	42	67	45	72	48
